IntensityIn IntensityOut Luminance
1.216117216117216099e-01 4.419817470660000192e-01 6.206333333333333258e+01
1.225885225885225832e-01 4.432855280310000201e-01 6.252000000000000313e+01
1.233211233211233271e-01 4.445893089960000211e-01 6.298333333333332718e+01
1.242979242979243004e-01 4.458930899610000220e-01 6.354666666666665975e+01
1.255189255189255171e-01 4.471968709260000230e-01 6.395666666666667055e+01
1.262515262515262471e-01 4.485006518899999906e-01 6.451666666666666572e+01
1.272283272283272204e-01 4.498044328549999915e-01 6.498000000000000398e+01
1.282051282051281937e-01 4.511082138199999925e-01 6.544333333333332803e+01
1.291819291819291948e-01 4.524119947849999934e-01 6.597333333333334338e+01
1.301587301587301682e-01 4.537157757499999944e-01 6.647333333333334338e+01
1.311355311355311415e-01 4.550195567140000175e-01 6.697666666666667368e+01
1.321123321123321148e-01 4.563233376790000184e-01 6.750666666666667481e+01
1.333333333333333315e-01 4.576271186440000194e-01 6.798000000000000398e+01
1.340659340659340615e-01 4.589308996090000203e-01 6.848666666666666458e+01
1.350427350427350348e-01 4.602346805740000213e-01 6.899666666666666970e+01
1.362637362637362515e-01 4.615384615379999889e-01 6.952666666666665662e+01
1.372405372405372526e-01 4.628422425029999898e-01 7.001333333333332121e+01
1.382173382173382259e-01 4.641460234679999908e-01 7.057666666666666799e+01
1.391941391941391992e-01 4.654498044329999917e-01 7.108666666666665890e+01
1.401709401709401726e-01 4.667535853979999927e-01 7.156666666666666288e+01
1.411477411477411459e-01 4.680573663620000158e-01 7.210333333333333883e+01
1.423687423687423625e-01 4.693611473270000167e-01 7.258666666666665890e+01
1.433455433455433359e-01 4.706649282920000177e-01 7.323000000000000398e+01
1.445665445665445525e-01 4.719687092570000186e-01 7.366666666666667140e+01
1.452991452991453103e-01 4.732724902220000196e-01 7.413333333333333997e+01
1.462759462759462836e-01 4.745762711859999872e-01 7.472666666666667368e+01
1.474969474969475003e-01 4.758800521509999881e-01 7.523666666666666458e+01
1.484737484737484736e-01 4.771838331159999891e-01 7.587666666666666515e+01
1.496947496947496903e-01 4.784876140809999900e-01 7.634666666666666401e+01
1.506715506715506636e-01 4.797913950459999910e-01 7.691666666666667140e+01
1.518925518925518803e-01 4.810951760100000141e-01 7.747333333333332916e+01
1.528693528693528814e-01 4.823989569750000150e-01 7.802333333333332632e+01
1.538461538461538547e-01 4.837027379400000160e-01 7.852666666666665662e+01
1.550671550671550714e-01 4.850065189050000170e-01 7.908666666666665890e+01
1.560439560439560447e-01 4.863102998700000179e-01 7.957666666666666799e+01
1.570207570207570180e-01 4.876140808339999855e-01 8.023666666666666458e+01
1.582417582417582347e-01 4.889178617989999864e-01 8.075999999999999091e+01
1.594627594627594513e-01 4.902216427639999874e-01 8.135333333333333883e+01
1.604395604395604524e-01 4.915254237289999883e-01 8.196666666666666856e+01
1.616605616605616691e-01 4.928292046939999893e-01 8.247000000000001307e+01
1.626373626373626424e-01 4.941329856580000124e-01 8.310999999999999943e+01
1.641025641025641024e-01 4.954367666230000133e-01 8.367666666666666231e+01
1.650793650793650758e-01 4.967405475880000143e-01 8.413666666666667027e+01
1.660561660561660491e-01 4.980443285530000153e-01 8.477333333333332632e+01
1.672771672771672657e-01 4.993481095180000162e-01 8.528333333333334565e+01
1.682539682539682668e-01 5.006518904819999838e-01 8.592000000000000171e+01
1.694749694749694835e-01 5.019556714470000403e-01 8.649666666666666970e+01
1.706959706959707002e-01 5.032594524119999857e-01 8.714000000000000057e+01
1.719169719169719168e-01 5.045632333770000422e-01 8.771333333333332405e+01
1.731379731379731335e-01 5.058670143419999876e-01 8.823333333333334849e+01
1.741147741147741068e-01 5.071707953059999552e-01 8.883333333333332860e+01
1.753357753357753235e-01 5.084745762710000117e-01 8.945666666666666345e+01
1.765567765567765679e-01 5.097783572359999571e-01 9.002333333333332632e+01
1.775335775335775412e-01 5.110821382010000136e-01 9.062666666666666515e+01
1.787545787545787579e-01 5.123859191659999590e-01 9.126000000000000512e+01
1.799755799755799746e-01 5.136897001300000376e-01 9.185333333333333883e+01
1.811965811965811912e-01 5.149934810949999830e-01 9.246999999999998465e+01
1.824175824175824079e-01 5.162972620600000395e-01 9.304666666666666686e+01
1.836385836385836523e-01 5.176010430249999850e-01 9.368999999999999773e+01
1.848595848595848690e-01 5.189048239900000414e-01 9.427666666666668505e+01
1.860805860805860856e-01 5.202086049540000090e-01 9.490666666666668050e+01
1.873015873015873023e-01 5.215123859189999544e-01 9.555666666666665776e+01
1.885225885225885190e-01 5.228161668840000109e-01 9.609666666666664980e+01
1.894993894993894923e-01 5.241199478489999564e-01 9.682333333333333769e+01
1.909645909645909523e-01 5.254237288140000128e-01 9.741666666666667140e+01
1.921855921855921967e-01 5.267275097779999804e-01 9.801333333333332121e+01
1.934065934065934134e-01 5.280312907430000369e-01 9.868999999999999773e+01
1.946275946275946300e-01 5.293350717079999823e-01 9.931000000000000227e+01
1.958485958485958467e-01 5.306388526730000388e-01 9.990333333333332178e+01
1.970695970695970634e-01 5.319426336379999842e-01 1.005000000000000000e+02
1.982905982905982800e-01 5.332464146019999518e-01 1.012333333333333343e+02
1.997557997557997678e-01 5.345501955670000083e-01 1.017333333333333343e+02
2.007326007326007411e-01 5.358539765319999537e-01 1.025000000000000000e+02
2.021978021978022011e-01 5.371577574970000102e-01 1.030999999999999801e+02
2.034188034188034178e-01 5.384615384619999556e-01 1.038000000000000114e+02
2.048840048840048778e-01 5.397653194260000342e-01 1.044666666666666544e+02
2.061050061050060944e-01 5.410691003909999797e-01 1.050333333333333456e+02
2.073260073260073388e-01 5.423728813560000361e-01 1.057000000000000028e+02
2.085470085470085555e-01 5.436766623209999816e-01 1.064666666666666544e+02
2.100122100122100155e-01 5.449804432860000381e-01 1.070999999999999801e+02
2.112332112332112322e-01 5.462842242500000056e-01 1.077000000000000028e+02
2.124542124542124488e-01 5.475880052149999511e-01 1.082999999999999972e+02
2.136752136752136655e-01 5.488917861800000075e-01 1.091333333333333258e+02
2.153846153846153966e-01 5.501955671449999530e-01 1.098333333333333286e+02
2.166056166056166132e-01 5.514993481100000094e-01 1.103666666666666742e+02
2.178266178266178299e-01 5.528031290739999770e-01 1.110999999999999801e+02
2.192918192918192899e-01 5.541069100390000335e-01 1.118333333333333286e+02
2.207570207570207499e-01 5.554106910039999789e-01 1.124000000000000199e+02
2.217338217338217232e-01 5.567144719690000354e-01 1.131666666666666714e+02
2.231990231990232110e-01 5.580182529339999808e-01 1.138666666666666742e+02
2.246642246642246710e-01 5.593220338979999484e-01 1.144000000000000199e+02
2.256410256410256443e-01 5.606258148630000049e-01 1.152000000000000028e+02
2.273504273504273476e-01 5.619295958279999503e-01 1.159333333333333371e+02
2.288156288156288076e-01 5.632333767930000068e-01 1.166333333333333258e+02
2.300366300366300243e-01 5.645371577569999744e-01 1.172333333333333343e+02
2.312576312576312687e-01 5.658409387220000308e-01 1.180666666666666629e+02
2.329670329670329720e-01 5.671447196869999763e-01 1.187666666666666657e+02
2.341880341880341887e-01 5.684485006520000328e-01 1.195666666666666629e+02
2.358974358974358920e-01 5.697522816169999782e-01 1.201666666666666714e+02
2.371184371184371087e-01 5.710560625809999458e-01 1.208333333333333286e+02
2.383394383394383254e-01 5.723598435460000022e-01 1.215333333333333456e+02
2.398046398046398131e-01 5.736636245109999477e-01 1.222999999999999972e+02
2.412698412698412731e-01 5.749674054760000041e-01 1.229333333333333371e+02
2.424908424908424898e-01 5.762711864409999496e-01 1.237000000000000028e+02
2.439560439560439498e-01 5.775749674050000282e-01 1.245333333333333456e+02
2.456654456654456531e-01 5.788787483699999736e-01 1.251666666666666714e+02
2.468864468864468975e-01 5.801825293350000301e-01 1.258666666666666742e+02
2.483516483516483575e-01 5.814863102999999755e-01 1.267333333333333343e+02
2.500610500610500608e-01 5.827900912650000320e-01 1.272333333333333343e+02
2.510378510378510342e-01 5.840938722289999996e-01 1.282000000000000171e+02
2.529914529914529808e-01 5.853976531939999450e-01 1.289666666666666686e+02
2.544566544566544408e-01 5.867014341590000015e-01 1.296666666666666572e+02
2.559218559218559008e-01 5.880052151239999469e-01 1.302333333333333201e+02
2.568986568986568741e-01 5.893089960890000034e-01 1.309666666666666686e+02
2.583638583638583897e-01 5.906127770529999710e-01 1.319333333333333087e+02
2.603174603174603363e-01 5.919165580180000275e-01 1.325333333333333314e+02
2.615384615384615530e-01 5.932203389829999729e-01 1.331999999999999886e+02
2.627594627594627696e-01 5.945241199480000294e-01 1.340333333333333314e+02
2.644688644688644730e-01 5.958279009129999748e-01 1.348666666666666742e+02
2.659340659340659330e-01 5.971316818770000534e-01 1.355333333333333314e+02
2.673992673992673930e-01 5.984354628419999989e-01 1.363000000000000114e+02
2.688644688644688530e-01 5.997392438070000553e-01 1.370999999999999943e+02
2.705738705738705563e-01 6.010430247720000008e-01 1.378666666666666742e+02
2.720390720390720163e-01 6.023468057369999462e-01 1.386666666666666572e+02
2.735042735042735318e-01 6.036505867010000248e-01 1.393333333333333428e+02
2.749694749694749918e-01 6.049543676659999702e-01 1.404000000000000057e+02
2.769230769230769384e-01 6.062581486310000267e-01 1.410666666666666913e+02
2.783882783882783984e-01 6.075619295959999722e-01 1.416333333333333258e+02
2.793650793650793718e-01 6.088657105610000286e-01 1.424666666666666686e+02
2.810744810744810751e-01 6.101694915249999962e-01 1.434000000000000057e+02
2.827838827838827784e-01 6.114732724900000527e-01 1.441666666666666572e+02
2.844932844932844818e-01 6.127770534549999981e-01 1.449333333333333087e+02
2.859584859584859418e-01 6.140808344200000546e-01 1.457000000000000171e+02
2.874236874236874018e-01 6.153846153850000000e-01 1.465333333333333314e+02
2.891330891330891051e-01 6.166883963489999676e-01 1.473333333333333428e+02
2.905982905982906206e-01 6.179921773140000241e-01 1.481666666666666572e+02
2.923076923076923239e-01 6.192959582789999695e-01 1.491333333333333258e+02
2.942612942612942706e-01 6.205997392440000260e-01 1.497333333333333201e+02
2.954822954822954872e-01 6.219035202089999714e-01 1.505999999999999943e+02
2.971916971916971906e-01 6.232073011730000500e-01 1.514333333333333371e+02
2.986568986568986506e-01 6.245110821379999955e-01 1.522333333333333201e+02
3.003663003663003539e-01 6.258148631030000519e-01 1.530333333333333314e+02
3.018315018315018139e-01 6.271186440679999974e-01 1.539000000000000057e+02
3.035409035409035172e-01 6.284224250330000539e-01 1.545333333333333314e+02
